dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,day_type,temp_category,cnt_log,hr,rush_hour
2011-03-24,Summer,0,3,0,4,1,2,0.26,,0.93,0.3284,10,55,65,Weekday,Cold,4.189654742026425,10.0,Non-Rush Hour
2011-03-24,Summer,0,3,0,4,1,2,0.3,,0.81,0.2985,10,61,71,Weekday,Cold,4.276666119016055,11.0,Non-Rush Hour
2011-03-24,Summer,0,3,0,4,1,2,0.3,,0.7,0.3284,12,82,94,Weekday,Cold,4.553876891600541,12.0,Non-Rush Hour
2011-03-24,Summer,0,3,0,4,1,2,0.32,,0.7,0.2239,11,90,101,Weekday,Mild,4.624972813284271,13.0,Non-Rush Hour
2011-03-24,Summer,0,3,0,4,1,2,0.3,,0.7,0.1343,17,66,83,Weekday,Cold,4.430816798843313,14.0,Non-Rush Hour
2011-03-24,Summer,0,3,0,4,1,2,0.3,,0.7,0.2537,13,77,90,Weekday,Cold,4.51085950651685,15.0,Non-Rush Hour
2011-03-24,Summer,0,3,0,4,1,2,0.3,,0.65,0.2239,6,78,84,Weekday,Cold,4.442651256490317,16.0,Rush Hour
2011-03-24,Summer,0,3,0,4,1,2,0.3,,0.7,0.2239,12,221,233,Weekday,Cold,5.455321115357702,17.0,Rush Hour
2011-03-24,Summer,0,3,0,4,1,2,0.3,,0.61,0.2985,17,197,214,Weekday,Cold,5.3706380281276624,18.0,Rush Hour
2011-03-24,Summer,0,3,0,4,1,1,0.3,,0.56,0.3881,16,122,138,Weekday,Cold,4.934473933130692,19.0,Rush Hour
2011-03-24,Summer,0,3,0,4,1,1,0.28,,0.61,0.2836,8,110,118,Weekday,Cold,4.77912349311153,20.0,Non-Rush Hour
2011-03-24,Summer,0,3,0,4,1,1,0.26,,0.65,0.2239,11,67,78,Weekday,Cold,4.3694478524670215,21.0,Non-Rush Hour
2011-03-24,Summer,0,3,0,4,1,1,0.26,,0.65,0.1642,3,59,62,Weekday,Cold,4.143134726391533,22.0,Non-Rush Hour
2011-03-24,Summer,0,3,0,4,1,1,0.24,,0.65,0.194,9,24,33,Weekday,Cold,3.5263605246161616,23.0,Non-Rush Hour
2011-03-25,Summer,0,3,0,5,1,1,0.24,,0.6,0.194,1,17,18,Weekday,Cold,2.9444389791664403,0.0,Non-Rush Hour
2011-03-25,Summer,0,3,0,5,1,1,0.2,,0.69,0.1642,0,5,5,Weekday,Cold,1.791759469228055,1.0,Non-Rush Hour
2011-03-25,Summer,0,3,0,5,1,1,0.2,,0.69,0.2239,0,5,5,Weekday,Cold,1.791759469228055,2.0,Non-Rush Hour
2011-03-25,Summer,0,3,0,5,1,1,0.2,,0.69,0.1045,0,2,2,Weekday,Cold,1.0986122886681096,3.0,Non-Rush Hour
2011-03-25,Summer,0,3,0,5,1,1,0.18,,0.74,0.1045,3,2,5,Weekday,Cold,1.791759469228055,4.0,Non-Rush Hour
2011-03-25,Summer,0,3,0,5,1,1,0.18,,0.74,0.1642,0,9,9,Weekday,Cold,2.302585092994046,5.0,Non-Rush Hour
2011-03-25,Summer,0,3,0,5,1,1,0.18,,0.74,0.2239,0,32,32,Weekday,Cold,3.49650756146648,6.0,Non-Rush Hour
2011-03-25,Summer,0,3,0,5,1,1,0.2,,0.59,0.3582,4,100,104,Weekday,Cold,4.653960350157523,7.0,Rush Hour
2011-03-25,Summer,0,3,0,5,1,1,0.22,,0.51,0.2836,9,228,237,Weekday,Cold,5.472270673671475,8.0,Rush Hour
2011-03-25,Summer,0,3,0,5,1,1,0.24,,0.48,0.2985,16,150,166,Weekday,Cold,5.117993812416755,9.0,Rush Hour
2011-03-25,Summer,0,3,0,5,1,1,0.26,,0.48,0.194,15,53,68,Weekday,Cold,4.23410650459726,10.0,Non-Rush Hour
2011-03-25,Summer,0,3,0,5,1,1,0.3,,0.45,0.2836,17,58,75,Weekday,Cold,4.330733340286331,11.0,Non-Rush Hour
2011-03-25,Summer,0,3,0,5,1,1,0.32,,0.42,0.2537,37,108,145,Weekday,Mild,4.983606621708336,12.0,Non-Rush Hour
2011-03-25,Summer,0,3,0,5,1,1,0.32,,0.39,0.194,34,104,138,Weekday,Mild,4.934473933130692,13.0,Non-Rush Hour
2011-03-25,Summer,0,3,0,5,1,1,0.36,,0.32,0.3284,30,103,133,Weekday,Mild,4.897839799950911,14.0,Non-Rush Hour
2011-03-25,Summer,0,3,0,5,1,2,0.34,,0.36,0.2537,43,79,122,Weekday,Mild,4.812184355372417,15.0,Non-Rush Hour
2011-03-25,Summer,0,3,0,5,1,2,0.34,,0.34,0.2985,23,127,150,Weekday,Mild,5.017279836814924,16.0,Rush Hour
2011-03-25,Summer,0,3,0,5,1,2,0.32,,0.36,0.3582,23,202,225,Weekday,Mild,5.420534999272286,17.0,Rush Hour
2011-03-25,Summer,0,3,0,5,1,1,0.3,,0.39,0.2537,8,190,198,Weekday,Cold,5.293304824724492,18.0,Rush Hour
2011-03-25,Summer,0,3,0,5,1,2,0.3,,0.36,0.2836,9,126,135,Weekday,Cold,4.912654885736052,19.0,Rush Hour
2011-03-25,Summer,0,3,0,5,1,2,0.3,,0.39,0.1343,6,75,81,Weekday,Cold,4.406719247264253,20.0,Non-Rush Hour
2011-03-25,Summer,0,3,0,5,1,2,0.3,,0.39,0.1642,11,64,75,Weekday,Cold,4.330733340286331,21.0,Non-Rush Hour
2011-03-25,Summer,0,3,0,5,1,2,0.28,,0.38,0.3284,3,40,43,Weekday,Cold,3.784189633918261,22.0,Non-Rush Hour
2011-03-25,Summer,0,3,0,5,1,2,0.26,,0.38,0.2836,8,31,39,Weekday,Cold,3.688879454113936,23.0,Non-Rush Hour
2011-03-26,Summer,0,3,0,6,0,2,0.26,,0.38,0.2836,3,25,28,Weekend,Cold,3.367295829986474,0.0,Non-Rush Hour
2011-03-26,Summer,0,3,0,6,0,1,0.26,,0.38,0.2985,3,24,27,Weekend,Cold,3.332204510175204,1.0,Non-Rush Hour
2011-03-26,Summer,0,3,0,6,0,1,0.22,,0.44,0.2239,4,21,25,Weekend,Cold,3.258096538021482,2.0,Non-Rush Hour
2011-03-26,Summer,0,3,0,6,0,1,0.2,,0.47,0.194,2,7,9,Weekend,Cold,2.302585092994046,3.0,Non-Rush Hour
2011-03-26,Summer,0,3,0,6,0,1,0.22,,0.44,0.2239,2,4,6,Weekend,Cold,1.9459101490553128,4.0,Non-Rush Hour
2011-03-26,Summer,0,3,0,6,0,1,0.2,,0.51,0.194,0,8,8,Weekend,Cold,2.19722457733622,5.0,Non-Rush Hour
2011-03-26,Summer,0,3,0,6,0,1,0.18,,0.55,0.194,2,8,10,Weekend,Cold,2.3978952727983707,6.0,Non-Rush Hour
2011-03-26,Summer,0,3,0,6,0,1,0.2,,0.51,0.194,18,23,41,Weekend,Cold,3.737669618283368,7.0,Rush Hour
2011-03-26,Summer,0,3,0,6,0,1,0.22,,0.44,0.1343,24,42,66,Weekend,Cold,4.204692619390966,8.0,Rush Hour
2011-03-26,Summer,0,3,0,6,0,1,0.24,,0.41,0.1343,32,68,100,Weekend,Cold,4.61512051684126,9.0,Rush Hour
2011-03-26,Summer,0,3,0,6,0,1,0.26,,0.41,0.1642,32,93,125,Weekend,Cold,4.836281906951478,10.0,Non-Rush Hour
2011-03-26,Summer,0,3,0,6,0,1,0.28,,0.38,0.1642,75,93,168,Weekend,Cold,5.1298987149230735,11.0,Non-Rush Hour
2011-03-26,Summer,0,3,0,6,0,1,0.3,,0.36,0.194,98,129,227,Weekend,Cold,5.429345628954441,12.0,Non-Rush Hour
2011-03-26,Summer,0,3,0,6,0,1,0.32,,0.33,0.2239,94,145,239,Weekend,Mild,5.480638923341991,13.0,Non-Rush Hour
2011-03-26,Summer,0,3,0,6,0,1,0.34,,0.29,0.2239,93,123,216,Weekend,Mild,5.37989735354046,14.0,Non-Rush Hour
2011-03-26,Summer,0,3,0,6,0,1,0.34,,0.29,0.194,110,109,219,Weekend,Mild,5.393627546352361,15.0,Non-Rush Hour
2011-03-26,Summer,0,3,0,6,0,1,0.34,,0.23,0.194,118,130,248,Weekend,Mild,5.517452896464707,16.0,Rush Hour
2011-03-26,Summer,0,3,0,6,0,1,0.32,,0.24,0.2239,102,101,203,Weekend,Mild,5.318119993844216,17.0,Rush Hour
2011-03-26,Summer,0,3,0,6,0,2,0.32,,0.21,0.1642,64,89,153,Weekend,Mild,5.0369526024136295,18.0,Rush Hour
2011-03-26,Summer,0,3,0,6,0,2,0.28,,0.45,0.2537,45,93,138,Weekend,Cold,4.934473933130692,19.0,Rush Hour
2011-03-26,Summer,0,3,0,6,0,2,0.28,,0.45,0.2537,18,67,85,Weekend,Cold,4.454347296253507,20.0,Non-Rush Hour
2011-03-26,Summer,0,3,0,6,0,2,0.26,,0.44,0.194,15,36,51,Weekend,Cold,3.951243718581428,21.0,Non-Rush Hour
2011-03-26,Summer,0,3,0,6,0,2,0.28,,0.41,0.2239,17,46,63,Weekend,Cold,4.158883083359672,22.0,Non-Rush Hour
2011-03-26,Summer,0,3,0,6,0,2,0.26,,0.44,0.2836,10,31,41,Weekend,Cold,3.737669618283368,23.0,Non-Rush Hour
2011-03-27,Summer,0,3,0,0,0,2,0.26,,0.41,0.1642,5,26,31,Weekend,Cold,3.4657359027997265,0.0,Non-Rush Hour
2011-03-27,Summer,0,3,0,0,0,2,0.24,,0.52,0.194,3,17,20,Weekend,Cold,3.044522437723423,1.0,Non-Rush Hour
2011-03-27,Summer,0,3,0,0,0,3,0.22,,0.55,0.194,6,15,21,Weekend,Cold,3.091042453358316,2.0,Non-Rush Hour
2011-03-27,Summer,0,3,0,0,0,3,0.2,,0.69,0.2239,0,14,14,Weekend,Cold,2.70805020110221,3.0,Non-Rush Hour
2011-03-27,Summer,0,3,0,0,0,3,0.18,,0.74,0.1642,1,5,6,Weekend,Cold,1.9459101490553128,4.0,Non-Rush Hour
2011-03-27,Summer,0,3,0,0,0,3,0.16,,0.86,0.1343,0,2,2,Weekend,Cold,1.0986122886681096,6.0,Non-Rush Hour
2011-03-27,Summer,0,3,0,0,0,3,0.16,,0.86,0.1642,0,7,7,Weekend,Cold,2.079441541679836,7.0,Rush Hour
2011-03-27,Summer,0,3,0,0,0,1,0.2,,0.69,0.2239,6,8,14,Weekend,Cold,2.70805020110221,8.0,Rush Hour
2011-03-27,Summer,0,3,0,0,0,1,0.22,,0.55,0.1343,17,37,54,Weekend,Cold,4.007333185232471,9.0,Rush Hour
2011-03-27,Summer,0,3,0,0,0,2,0.22,,0.55,0.2239,27,59,86,Weekend,Cold,4.465908118654584,10.0,Non-Rush Hour
2011-03-27,Summer,0,3,0,0,0,2,0.24,,0.48,0.1642,23,85,108,Weekend,Cold,4.691347882229144,11.0,Non-Rush Hour
2011-03-27,Summer,0,3,0,0,0,2,0.26,,0.44,0.2239,43,120,163,Weekend,Cold,5.099866427824199,12.0,Non-Rush Hour
2011-03-27,Summer,0,3,0,0,0,1,0.3,,0.39,0.2239,47,100,147,Weekend,Cold,4.997212273764115,13.0,Non-Rush Hour
2011-03-27,Summer,0,3,0,0,0,1,0.32,,0.36,0.1642,61,103,164,Weekend,Mild,5.10594547390058,14.0,Non-Rush Hour
2011-03-27,Summer,0,3,0,0,0,1,0.32,,0.36,0.2836,61,111,172,Weekend,Mild,5.153291594497779,15.0,Non-Rush Hour
2011-03-27,Summer,0,3,0,0,0,1,0.34,,0.34,0.194,45,98,143,Weekend,Mild,4.969813299576001,16.0,Rush Hour
2011-03-27,Summer,0,3,0,0,0,1,0.32,,0.31,0.2537,50,109,159,Weekend,Mild,5.075173815233827,17.0,Rush Hour
2011-03-27,Summer,0,3,0,0,0,1,0.3,,0.33,0.194,32,105,137,Weekend,Cold,4.927253685157205,18.0,Rush Hour
2011-03-27,Summer,0,3,0,0,0,1,0.3,,0.31,0.2239,23,80,103,Weekend,Cold,4.6443908991413725,19.0,Rush Hour
2011-03-27,Summer,0,3,0,0,0,1,0.28,,0.36,0.1642,7,50,57,Weekend,Cold,4.060443010546419,20.0,Non-Rush Hour
2011-03-27,Summer,0,3,0,0,0,1,0.26,,0.41,0.1642,7,29,36,Weekend,Cold,3.610917912644224,21.0,Non-Rush Hour
2011-03-27,Summer,0,3,0,0,0,1,0.26,,0.41,0.1642,5,25,30,Weekend,Cold,3.4339872044851463,22.0,Non-Rush Hour
2011-03-27,Summer,0,3,0,0,0,1,0.26,,0.44,0.194,3,16,19,Weekend,Cold,2.995732273553991,23.0,Non-Rush Hour
2011-03-28,Summer,0,3,0,1,1,1,0.22,,0.55,0.194,1,11,12,Weekday,Cold,2.5649493574615367,0.0,Non-Rush Hour
2011-03-28,Summer,0,3,0,1,1,1,0.22,,0.44,0.194,2,4,6,Weekday,Cold,1.9459101490553128,1.0,Non-Rush Hour
2011-03-28,Summer,0,3,0,1,1,1,0.22,,0.44,0.1642,0,5,5,Weekday,Cold,1.791759469228055,2.0,Non-Rush Hour
2011-03-28,Summer,0,3,0,1,1,1,0.22,,0.44,0.1642,0,2,2,Weekday,Cold,1.0986122886681096,3.0,Non-Rush Hour
2011-03-28,Summer,0,3,0,1,1,1,0.18,,0.43,0.194,0,8,8,Weekday,Cold,2.19722457733622,5.0,Non-Rush Hour
2011-03-28,Summer,0,3,0,1,1,1,0.18,,0.34,0.2836,0,40,40,Weekday,Cold,3.713572066704308,6.0,Non-Rush Hour
2011-03-28,Summer,0,3,0,1,1,1,0.2,,0.32,0.3284,6,104,110,Weekday,Cold,4.709530201312334,7.0,Rush Hour
2011-03-28,Summer,0,3,0,1,1,1,0.2,,0.34,0.2239,15,239,254,Weekday,Cold,5.541263545158426,8.0,Rush Hour
2011-03-28,Summer,0,3,0,1,1,2,0.22,,0.32,0.2239,12,109,121,Weekday,Cold,4.804021044733257,9.0,Rush Hour
2011-03-28,Summer,0,3,0,1,1,1,0.24,,0.3,0.194,22,47,69,Weekday,Cold,4.248495242049359,10.0,Non-Rush Hour
2011-03-28,Summer,0,3,0,1,1,2,0.26,,0.3,0.2836,18,39,57,Weekday,Cold,4.060443010546419,11.0,Non-Rush Hour
2011-03-28,Summer,0,3,0,1,1,2,0.26,,0.25,0.194,8,71,79,Weekday,Cold,4.382026634673881,12.0,Non-Rush Hour
2011-03-28,Summer,0,3,0,1,1,2,0.3,,0.24,0.2239,14,69,83,Weekday,Cold,4.430816798843313,13.0,Non-Rush Hour
2011-03-28,Summer,0,3,0,1,1,1,0.32,,0.22,0.2239,15,65,80,Weekday,Mild,4.394449154672439,14.0,Non-Rush Hour
2011-03-28,Summer,0,3,0,1,1,1,0.32,,0.24,0.2836,19,53,72,Weekday,Mild,4.290459441148391,15.0,Non-Rush Hour
2011-03-28,Summer,0,3,0,1,1,1,0.34,,0.23,0.2239,15,117,132,Weekday,Mild,4.890349128221754,16.0,Rush Hour
2011-03-28,Summer,0,3,0,1,1,1,0.34,,0.23,0.2985,25,227,252,Weekday,Mild,5.53338948872752,17.0,Rush Hour
2011-03-28,Summer,0,3,0,1,1,1,0.32,,0.21,0.2836,21,220,241,Weekday,Mild,5.488937726156687,18.0,Rush Hour
2011-03-28,Summer,0,3,0,1,1,1,0.3,,0.22,0.1343,17,156,173,Weekday,Cold,5.159055299214529,19.0,Rush Hour
2011-03-28,Summer,0,3,0,1,1,1,0.32,,0.22,0.1045,5,107,112,Weekday,Mild,4.727387818712341,20.0,Non-Rush Hour
2011-03-28,Summer,0,3,0,1,1,1,0.32,,0.21,0.1343,6,55,61,Weekday,Mild,4.127134385045092,21.0,Non-Rush Hour
2011-03-28,Summer,0,3,0,1,1,1,0.3,,0.22,0.2239,0,40,40,Weekday,Cold,3.713572066704308,22.0,Non-Rush Hour
2011-03-28,Summer,0,3,0,1,1,1,0.28,,0.24,0.2985,1,18,19,Weekday,Cold,2.995732273553991,23.0,Non-Rush Hour
2011-03-29,Summer,0,3,0,2,1,1,0.26,,0.28,0.3284,1,15,16,Weekday,Cold,2.833213344056216,0.0,Non-Rush Hour
2011-03-29,Summer,0,3,0,2,1,1,0.24,,0.32,0.2985,0,4,4,Weekday,Cold,1.6094379124341005,1.0,Non-Rush Hour
2011-03-29,Summer,0,3,0,2,1,1,0.24,,0.32,0.2985,0,3,3,Weekday,Cold,1.3862943611198906,2.0,Non-Rush Hour
2011-03-29,Summer,0,3,0,2,1,1,0.24,,0.32,0.2985,2,1,3,Weekday,Cold,1.3862943611198906,3.0,Non-Rush Hour
2011-03-29,Summer,0,3,0,2,1,1,0.2,,0.44,0.1642,1,1,2,Weekday,Cold,1.0986122886681096,4.0,Non-Rush Hour
2011-03-29,Summer,0,3,0,2,1,1,0.22,,0.37,0.2537,0,8,8,Weekday,Cold,2.19722457733622,5.0,Non-Rush Hour
2011-03-29,Summer,0,3,0,2,1,1,0.22,,0.41,0.2985,4,46,50,Weekday,Cold,3.9318256327243257,6.0,Non-Rush Hour
2011-03-29,Summer,0,3,0,2,1,1,0.22,,0.41,0.3582,5,128,133,Weekday,Cold,4.897839799950911,7.0,Rush Hour
2011-03-29,Summer,0,3,0,2,1,1,0.24,,0.35,0.3582,19,268,287,Weekday,Cold,5.662960480135946,8.0,Rush Hour
2011-03-29,Summer,0,3,0,2,1,1,0.28,,0.28,0.3881,16,156,172,Weekday,Cold,5.153291594497779,9.0,Rush Hour
2011-03-29,Summer,0,3,0,2,1,1,0.3,,0.24,0.2985,13,46,59,Weekday,Cold,4.0943445622221,10.0,Non-Rush Hour
2011-03-29,Summer,0,3,0,2,1,2,0.34,,0.25,0.3881,18,63,81,Weekday,Mild,4.406719247264253,11.0,Non-Rush Hour
2011-03-29,Summer,0,3,0,2,1,1,0.34,,0.25,0.1642,29,77,106,Weekday,Mild,4.672828834461906,12.0,Non-Rush Hour
2011-03-29,Summer,0,3,0,2,1,1,0.34,,0.25,0.2985,24,80,104,Weekday,Mild,4.653960350157523,13.0,Non-Rush Hour
2011-03-29,Summer,0,3,0,2,1,1,0.36,,0.25,0.2537,20,66,86,Weekday,Mild,4.465908118654584,14.0,Non-Rush Hour
2011-03-29,Summer,0,3,0,2,1,1,0.38,,0.25,0.2239,22,65,87,Weekday,Mild,4.477336814478207,15.0,Non-Rush Hour
2011-03-29,Summer,0,3,0,2,1,1,0.38,,0.22,0.1642,12,124,136,Weekday,Mild,4.919980925828125,16.0,Rush Hour
2011-03-29,Summer,0,3,0,2,1,1,0.4,,0.2,0.1343,34,265,299,Weekday,Mild,5.703782474656201,17.0,Rush Hour
2011-03-29,Summer,0,3,0,2,1,1,0.36,,0.21,0.0896,42,252,294,Weekday,Mild,5.68697535633982,18.0,Rush Hour
2011-03-29,Summer,0,3,0,2,1,1,0.34,,0.23,0.194,20,170,190,Weekday,Mild,5.25227342804663,19.0,Rush Hour
2011-03-29,Summer,0,3,0,2,1,1,0.36,,0.21,0.0896,13,119,132,Weekday,Mild,4.890349128221754,20.0,Non-Rush Hour
2011-03-29,Summer,0,3,0,2,1,1,0.34,,0.42,0.194,8,75,83,Weekday,Mild,4.430816798843313,21.0,Non-Rush Hour
2011-03-29,Summer,0,3,0,2,1,1,0.34,,0.49,0.194,6,49,55,Weekday,Mild,4.02535169073515,22.0,Non-Rush Hour
2011-03-29,Summer,0,3,0,2,1,2,0.32,,0.57,0.1045,8,27,35,Weekday,Mild,3.58351893845611,23.0,Non-Rush Hour
2011-03-30,Summer,0,3,0,3,1,2,0.32,,0.57,0.194,3,8,11,Weekday,Mild,2.4849066497880004,0.0,Non-Rush Hour
2011-03-30,Summer,0,3,0,3,1,1,0.32,,0.39,0.194,1,9,10,Weekday,Mild,2.3978952727983707,1.0,Non-Rush Hour
2011-03-30,Summer,0,3,0,3,1,2,0.32,,0.57,0.194,0,4,4,Weekday,Mild,1.6094379124341005,2.0,Non-Rush Hour
2011-03-30,Summer,0,3,0,3,1,2,0.32,,0.49,0.194,0,4,4,Weekday,Mild,1.6094379124341005,3.0,Non-Rush Hour
2011-03-30,Summer,0,3,0,3,1,2,0.32,,0.57,0.194,1,0,1,Weekday,Mild,0.6931471805599453,4.0,Non-Rush Hour
2011-03-30,Summer,0,3,0,3,1,2,0.3,,0.56,0.194,0,7,7,Weekday,Cold,2.079441541679836,5.0,Non-Rush Hour
2011-03-30,Summer,0,3,0,3,1,2,0.3,,0.49,0.1343,4,44,48,Weekday,Cold,3.8918202981106265,6.0,Non-Rush Hour
2011-03-30,Summer,0,3,0,3,1,2,0.32,,0.45,0.1045,8,128,136,Weekday,Mild,4.919980925828125,7.0,Rush Hour
2011-03-30,Summer,0,3,0,3,1,2,0.32,,0.49,0.1642,16,247,263,Weekday,Mild,5.575949103146316,8.0,Rush Hour
2011-03-30,Summer,0,3,0,3,1,2,0.32,,0.45,0.2239,7,147,154,Weekday,Mild,5.043425116919247,9.0,Rush Hour
2011-03-30,Summer,0,3,0,3,1,2,0.34,,0.46,0.2239,13,51,64,Weekday,Mild,4.174387269895637,10.0,Non-Rush Hour
2011-03-30,Summer,0,3,0,3,1,2,0.34,,0.46,0.2537,26,64,90,Weekday,Mild,4.51085950651685,11.0,Non-Rush Hour
2011-03-30,Summer,0,3,0,3,1,2,0.34,,0.46,0.1642,15,65,80,Weekday,Mild,4.394449154672439,12.0,Non-Rush Hour
2011-03-30,Summer,0,3,0,3,1,2,0.36,,0.46,0.2239,14,84,98,Weekday,Mild,4.59511985013459,13.0,Non-Rush Hour
2011-03-30,Summer,0,3,0,3,1,2,0.36,,0.46,0.2985,16,64,80,Weekday,Mild,4.394449154672439,14.0,Non-Rush Hour
2011-03-30,Summer,0,3,0,3,1,3,0.28,,0.81,0.2985,14,56,70,Weekday,Cold,4.262679877041316,15.0,Non-Rush Hour
2011-03-30,Summer,0,3,0,3,1,3,0.28,,0.87,0.2537,0,36,36,Weekday,Cold,3.610917912644224,16.0,Rush Hour
2011-03-30,Summer,0,3,0,3,1,3,0.26,,0.93,0.1045,11,105,116,Weekday,Cold,4.762173934797756,17.0,Rush Hour
2011-03-30,Summer,0,3,0,3,1,2,0.26,,0.93,0.2239,6,79,85,Weekday,Cold,4.454347296253507,18.0,Rush Hour
2011-03-30,Summer,0,3,0,3,1,2,0.26,,0.93,0.2239,5,67,72,Weekday,Cold,4.290459441148391,19.0,Rush Hour
2011-03-30,Summer,0,3,0,3,1,3,0.24,,0.93,0.2985,4,40,44,Weekday,Cold,3.80666248977032,20.0,Non-Rush Hour
2011-03-30,Summer,0,3,0,3,1,2,0.24,,0.93,0.2537,0,27,27,Weekday,Cold,3.332204510175204,21.0,Non-Rush Hour
2011-03-30,Summer,0,3,0,3,1,3,0.24,,0.93,0.2239,3,21,24,Weekday,Cold,3.218875824868201,22.0,Non-Rush Hour
2011-03-30,Summer,0,3,0,3,1,3,0.24,,0.93,0.2836,1,11,12,Weekday,Cold,2.5649493574615367,23.0,Non-Rush Hour
2011-03-31,Summer,0,3,0,4,1,3,0.24,,0.93,0.2239,0,3,3,Weekday,Cold,1.3862943611198906,0.0,Non-Rush Hour
2011-03-31,Summer,0,3,0,4,1,3,0.24,,0.93,0.194,1,4,5,Weekday,Cold,1.791759469228055,1.0,Non-Rush Hour
2011-03-31,Summer,0,3,0,4,1,3,0.24,,0.93,0.194,0,5,5,Weekday,Cold,1.791759469228055,2.0,Non-Rush Hour
2011-03-31,Summer,0,3,0,4,1,3,0.24,,0.93,0.2239,0,1,1,Weekday,Cold,0.6931471805599453,3.0,Non-Rush Hour
2011-03-31,Summer,0,3,0,4,1,3,0.24,,0.93,0.2537,0,2,2,Weekday,Cold,1.0986122886681096,4.0,Non-Rush Hour
2011-03-31,Summer,0,3,0,4,1,3,0.24,,0.93,0.2239,0,8,8,Weekday,Cold,2.19722457733622,5.0,Non-Rush Hour
2011-03-31,Summer,0,3,0,4,1,3,0.24,,0.93,0.2985,2,34,36,Weekday,Cold,3.610917912644224,6.0,Non-Rush Hour
2011-03-31,Summer,0,3,0,4,1,3,0.24,,0.93,0.2537,5,87,92,Weekday,Cold,4.532599493153256,7.0,Rush Hour
2011-03-31,Summer,0,3,0,4,1,2,0.24,,1.0,0.2537,7,185,192,Weekday,Cold,5.262690188904886,8.0,Rush Hour
2011-03-31,Summer,0,3,0,4,1,3,0.26,,0.93,0.2537,6,126,132,Weekday,Cold,4.890349128221754,9.0,Rush Hour
2011-03-31,Summer,0,3,0,4,1,3,0.26,,0.93,0.2537,15,54,69,Weekday,Cold,4.248495242049359,10.0,Non-Rush Hour
2011-03-31,Summer,0,3,0,4,1,3,0.28,,0.93,0.194,6,52,58,Weekday,Cold,4.07753744390572,11.0,Non-Rush Hour
2011-03-31,Summer,0,3,0,4,1,3,0.28,,0.93,0.194,17,73,90,Weekday,Cold,4.51085950651685,12.0,Non-Rush Hour
2011-03-31,Summer,0,3,0,4,1,3,0.3,,0.87,0.1343,13,55,68,Weekday,Cold,4.23410650459726,13.0,Non-Rush Hour
2011-03-31,Summer,0,3,0,4,1,3,0.3,,0.87,0.1343,27,49,76,Weekday,Cold,4.343805421853684,14.0,Non-Rush Hour
2011-03-31,Summer,0,3,0,4,1,3,0.3,,0.87,0.2985,4,61,65,Weekday,Cold,4.189654742026425,15.0,Non-Rush Hour
2011-03-31,Summer,0,3,0,4,1,2,0.3,,0.87,0.2537,13,72,85,Weekday,Cold,4.454347296253507,16.0,Rush Hour
2011-03-31,Summer,0,3,0,4,1,2,0.3,,0.87,0.2537,15,153,168,Weekday,Cold,5.1298987149230735,17.0,Rush Hour
2011-03-31,Summer,0,3,0,4,1,2,0.3,,0.87,0.1343,12,165,177,Weekday,Cold,5.181783550292085,18.0,Rush Hour
2011-03-31,Summer,0,3,0,4,1,2,0.3,,0.87,0.1343,12,118,130,Weekday,Cold,4.875197323201151,19.0,Rush Hour
2011-03-31,Summer,0,3,0,4,1,3,0.28,,0.93,0.2836,6,79,85,Weekday,Cold,4.454347296253507,20.0,Non-Rush Hour
2011-03-31,Summer,0,3,0,4,1,2,0.28,,0.93,0.1642,7,53,60,Weekday,Cold,4.110873864173311,21.0,Non-Rush Hour
2011-03-31,Summer,0,3,0,4,1,3,0.28,,0.93,0.2537,7,44,51,Weekday,Cold,3.951243718581428,22.0,Non-Rush Hour
2011-03-31,Summer,0,3,0,4,1,3,0.26,,1.0,0.1642,4,23,27,Weekday,Cold,3.332204510175204,23.0,Non-Rush Hour
2011-04-01,Summer,0,4,0,5,1,3,0.26,,1.0,0.1642,0,6,6,Weekday,Cold,1.9459101490553128,0.0,Non-Rush Hour
2011-04-01,Summer,0,4,0,5,1,3,0.26,,1.0,0.1642,0,4,4,Weekday,Cold,1.6094379124341005,1.0,Non-Rush Hour
2011-04-01,Summer,0,4,0,5,1,3,0.26,,0.93,0.194,0,7,7,Weekday,Cold,2.079441541679836,2.0,Non-Rush Hour
2011-04-01,Summer,0,4,0,5,1,2,0.24,,0.93,0.2537,0,4,4,Weekday,Cold,1.6094379124341005,3.0,Non-Rush Hour
2011-04-01,Summer,0,4,0,5,1,2,0.24,,0.93,0.2537,0,3,3,Weekday,Cold,1.3862943611198906,4.0,Non-Rush Hour
2011-04-01,Summer,0,4,0,5,1,3,0.24,,0.93,0.2239,1,11,12,Weekday,Cold,2.5649493574615367,5.0,Non-Rush Hour
2011-04-01,Summer,0,4,0,5,1,3,0.24,,0.93,0.2239,2,26,28,Weekday,Cold,3.367295829986474,6.0,Non-Rush Hour
2011-04-01,Summer,0,4,0,5,1,3,0.24,,0.93,0.194,4,91,95,Weekday,Cold,4.564348191467836,7.0,Rush Hour
2011-04-01,Summer,0,4,0,5,1,2,0.26,,0.87,0.2537,8,198,206,Weekday,Cold,5.332718793265369,8.0,Rush Hour
2011-04-01,Summer,0,4,0,5,1,1,0.32,,0.7,0.3582,11,162,173,Weekday,Mild,5.159055299214529,9.0,Rush Hour
