instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,casual,registered,cnt,rush_hour,day_type,temp_category,cnt_log
1474,2011-03-06,Spring,0,3,17,0,0,0,3,0.34,1.0,0.2985,2,23,25,Rush Hour,Weekend,Mild,3.258096538021482
1475,2011-03-06,Spring,0,3,18,0,0,0,3,0.32,1.0,0.3582,0,23,23,Rush Hour,Weekend,Mild,3.1780538303479458
1476,2011-03-06,Spring,0,3,19,0,0,0,3,0.3,1.0,0.4925,0,11,11,Rush Hour,Weekend,Cold,2.4849066497880004
1477,2011-03-06,Spring,0,3,20,0,0,0,3,0.28,1.0,0.4179,3,8,11,Non-Rush Hour,Weekend,Cold,2.4849066497880004
1478,2011-03-06,Spring,0,3,21,0,0,0,3,0.24,0.93,0.6119,1,6,7,Non-Rush Hour,Weekend,Cold,2.0794415416798357
1479,2011-03-06,Spring,0,3,22,0,0,0,2,0.22,1.0,0.3881,0,10,10,Non-Rush Hour,Weekend,Cold,2.3978952727983707
1480,2011-03-06,Spring,0,3,23,0,0,0,2,0.22,1.0,0.4179,0,9,9,Non-Rush Hour,Weekend,Cold,2.302585092994046
1481,2011-03-07,Spring,0,3,0,0,1,1,3,0.2,1.0,0.3284,0,4,4,Non-Rush Hour,Weekday,Cold,1.6094379124341003
1482,2011-03-07,Spring,0,3,1,0,1,1,3,0.2,1.0,0.3284,0,2,2,Non-Rush Hour,Weekday,Cold,1.0986122886681096
1483,2011-03-07,Spring,0,3,3,0,1,1,1,0.2,0.8,0.5821,0,1,1,Non-Rush Hour,Weekday,Cold,0.6931471805599453
1484,2011-03-07,Spring,0,3,4,0,1,1,1,0.2,0.8,0.5224,1,0,1,Non-Rush Hour,Weekday,Cold,0.6931471805599453
1485,2011-03-07,Spring,0,3,5,0,1,1,1,0.2,0.75,0.3582,0,1,1,Non-Rush Hour,Weekday,Cold,0.6931471805599453
1486,2011-03-07,Spring,0,3,6,0,1,1,1,0.2,0.75,0.3881,3,31,34,Non-Rush Hour,Weekday,Cold,3.5553480614894135
1487,2011-03-07,Spring,0,3,7,0,1,1,1,0.2,0.75,0.4179,3,88,91,Rush Hour,Weekday,Cold,4.5217885770490405
1488,2011-03-07,Spring,0,3,8,0,1,1,1,0.2,0.75,0.3881,11,200,211,Rush Hour,Weekday,Cold,5.356586274672012
1489,2011-03-07,Spring,0,3,9,0,1,1,1,0.22,0.64,0.4627,5,129,134,Rush Hour,Weekday,Cold,4.90527477843843
1490,2011-03-07,Spring,0,3,10,0,1,1,1,0.24,0.6,0.2985,15,43,58,Non-Rush Hour,Weekday,Cold,4.07753744390572
1491,2011-03-07,Spring,0,3,11,0,1,1,1,0.26,0.48,0.4478,19,41,60,Non-Rush Hour,Weekday,Cold,4.110873864173311
1492,2011-03-07,Spring,0,3,12,0,1,1,1,0.3,0.42,0.4179,28,68,96,Non-Rush Hour,Weekday,Cold,4.574710978503383
1493,2011-03-07,Spring,0,3,13,0,1,1,1,0.32,0.36,0.3881,16,54,70,Non-Rush Hour,Weekday,Mild,4.2626798770413155
1494,2011-03-07,Spring,0,3,14,0,1,1,1,0.32,0.36,0.4179,21,56,77,Non-Rush Hour,Weekday,Mild,4.356708826689592
1495,2011-03-07,Spring,0,3,15,0,1,1,1,0.34,0.31,0.3881,32,64,96,Non-Rush Hour,Weekday,Mild,4.574710978503383
1496,2011-03-07,Spring,0,3,16,0,1,1,1,0.34,0.31,0.3582,26,96,122,Rush Hour,Weekday,Mild,4.812184355372417
1497,2011-03-07,Spring,0,3,17,0,1,1,1,0.34,0.29,0.3582,27,206,233,Rush Hour,Weekday,Mild,5.455321115357702
1498,2011-03-07,Spring,0,3,18,0,1,1,1,0.32,0.31,0.2239,19,214,233,Rush Hour,Weekday,Mild,5.455321115357702
1499,2011-03-07,Spring,0,3,19,0,1,1,1,0.3,0.33,0.2239,11,134,145,Rush Hour,Weekday,Cold,4.983606621708336
1500,2011-03-07,Spring,0,3,20,0,1,1,1,0.3,0.33,0.1642,5,87,92,Non-Rush Hour,Weekday,Cold,4.532599493153256
1501,2011-03-07,Spring,0,3,21,0,1,1,1,0.28,0.38,0.2239,1,53,54,Non-Rush Hour,Weekday,Cold,4.007333185232471
1502,2011-03-07,Spring,0,3,22,0,1,1,1,0.26,0.48,0.1642,1,34,35,Non-Rush Hour,Weekday,Cold,3.58351893845611
1503,2011-03-07,Spring,0,3,23,0,1,1,1,0.28,0.48,0.194,0,22,22,Non-Rush Hour,Weekday,Cold,3.1354942159291497
1504,2011-03-08,Spring,0,3,0,0,2,1,1,0.26,0.48,0.0896,1,9,10,Non-Rush Hour,Weekday,Cold,2.3978952727983707
1505,2011-03-08,Spring,0,3,1,0,2,1,1,0.24,0.52,0.1343,0,4,4,Non-Rush Hour,Weekday,Cold,1.6094379124341003
1506,2011-03-08,Spring,0,3,2,0,2,1,1,0.24,0.52,0.1343,1,0,1,Non-Rush Hour,Weekday,Cold,0.6931471805599453
1507,2011-03-08,Spring,0,3,3,0,2,1,1,0.24,0.52,0.0896,5,2,7,Non-Rush Hour,Weekday,Cold,2.0794415416798357
1508,2011-03-08,Spring,0,3,4,0,2,1,1,0.22,0.64,0.194,0,2,2,Non-Rush Hour,Weekday,Cold,1.0986122886681096
1509,2011-03-08,Spring,0,3,5,0,2,1,1,0.2,0.69,0.1045,2,8,10,Non-Rush Hour,Weekday,Cold,2.3978952727983707
1510,2011-03-08,Spring,0,3,6,0,2,1,1,0.2,0.59,0.194,3,42,45,Non-Rush Hour,Weekday,Cold,3.828641396489095
1511,2011-03-08,Spring,0,3,7,0,2,1,1,0.18,0.64,0.1343,9,119,128,Rush Hour,Weekday,Cold,4.859812404361672
1512,2011-03-08,Spring,0,3,8,0,2,1,1,0.22,0.55,0.194,10,247,257,Rush Hour,Weekday,Cold,5.552959584921617
1513,2011-03-08,Spring,0,3,9,0,2,1,1,0.26,0.41,0.1642,11,140,151,Rush Hour,Weekday,Cold,5.0238805208462765
1514,2011-03-08,Spring,0,3,10,0,2,1,2,0.3,0.33,0.194,25,46,71,Non-Rush Hour,Weekday,Cold,4.276666119016055
1515,2011-03-08,Spring,0,3,11,0,2,1,2,0.36,0.25,0.1642,26,52,78,Non-Rush Hour,Weekday,Mild,4.3694478524670215
1516,2011-03-08,Spring,0,3,12,0,2,1,2,0.36,0.23,0.194,29,70,99,Non-Rush Hour,Weekday,Mild,4.605170185988092
1517,2011-03-08,Spring,0,3,13,0,2,1,2,0.38,0.25,0.1045,25,73,98,Non-Rush Hour,Weekday,Mild,4.59511985013459
1518,2011-03-08,Spring,0,3,14,0,2,1,2,0.38,0.2,0.194,16,56,72,Non-Rush Hour,Weekday,Mild,4.290459441148391
1519,2011-03-08,Spring,0,3,15,0,2,1,2,0.36,0.18,0.194,35,77,112,Non-Rush Hour,Weekday,Mild,4.727387818712341
1520,2011-03-08,Spring,0,3,16,0,2,1,1,0.38,0.27,0.1642,26,82,108,Rush Hour,Weekday,Mild,4.6913478822291435
1521,2011-03-08,Spring,0,3,17,0,2,1,1,0.36,0.27,0.2239,39,209,248,Rush Hour,Weekday,Mild,5.517452896464707
1522,2011-03-08,Spring,0,3,18,0,2,1,1,0.34,0.27,0.194,21,214,235,Rush Hour,Weekday,Mild,5.4638318050256105
1523,2011-03-08,Spring,0,3,19,0,2,1,1,0.34,0.31,0.1045,9,141,150,Rush Hour,Weekday,Mild,5.017279836814924
1524,2011-03-08,Spring,0,3,20,0,2,1,1,0.32,0.39,0.0896,2,74,76,Non-Rush Hour,Weekday,Mild,4.343805421853684
1525,2011-03-08,Spring,0,3,21,0,2,1,1,0.3,0.49,0.194,7,68,75,Non-Rush Hour,Weekday,Cold,4.330733340286331
1526,2011-03-08,Spring,0,3,22,0,2,1,1,0.3,0.49,0.2239,11,44,55,Non-Rush Hour,Weekday,Cold,4.02535169073515
1527,2011-03-08,Spring,0,3,23,0,2,1,1,0.28,0.61,0.194,3,38,41,Non-Rush Hour,Weekday,Cold,3.7376696182833684
1528,2011-03-09,Spring,0,3,0,0,3,1,1,0.26,0.65,0.0896,0,9,9,Non-Rush Hour,Weekday,Cold,2.302585092994046
1529,2011-03-09,Spring,0,3,1,0,3,1,1,0.26,0.52,0.1343,0,4,4,Non-Rush Hour,Weekday,Cold,1.6094379124341003
1530,2011-03-09,Spring,0,3,2,0,3,1,1,0.26,0.52,0.1343,1,1,2,Non-Rush Hour,Weekday,Cold,1.0986122886681096
1531,2011-03-09,Spring,0,3,3,0,3,1,1,0.24,0.7,0.0896,1,2,3,Non-Rush Hour,Weekday,Cold,1.3862943611198906
1532,2011-03-09,Spring,0,3,4,0,3,1,1,0.24,0.75,0.1045,0,2,2,Non-Rush Hour,Weekday,Cold,1.0986122886681096
1533,2011-03-09,Spring,0,3,5,0,3,1,2,0.24,0.81,0.1343,1,7,8,Non-Rush Hour,Weekday,Cold,2.1972245773362196
1534,2011-03-09,Spring,0,3,6,0,3,1,2,0.24,0.85,0.1045,5,44,49,Non-Rush Hour,Weekday,Cold,3.912023005428146
1535,2011-03-09,Spring,0,3,7,0,3,1,2,0.24,0.87,0.1642,18,123,141,Rush Hour,Weekday,Cold,4.955827057601261
1536,2011-03-09,Spring,0,3,8,0,3,1,2,0.24,0.87,0.1343,11,238,249,Rush Hour,Weekday,Cold,5.521460917862246
1537,2011-03-09,Spring,0,3,9,0,3,1,2,0.26,0.87,0.2537,5,136,141,Rush Hour,Weekday,Cold,4.955827057601261
1538,2011-03-09,Spring,0,3,10,0,3,1,2,0.3,0.75,0.2537,8,49,57,Non-Rush Hour,Weekday,Cold,4.060443010546419
1539,2011-03-09,Spring,0,3,11,0,3,1,2,0.32,0.76,0.3881,15,44,59,Non-Rush Hour,Weekday,Mild,4.0943445622221
1540,2011-03-09,Spring,0,3,12,0,3,1,2,0.32,0.76,0.2537,14,84,98,Non-Rush Hour,Weekday,Mild,4.59511985013459
1541,2011-03-09,Spring,0,3,13,0,3,1,2,0.32,0.76,0.3582,17,82,99,Non-Rush Hour,Weekday,Mild,4.605170185988092
1542,2011-03-09,Spring,0,3,14,0,3,1,2,0.34,0.76,0.2985,10,61,71,Non-Rush Hour,Weekday,Mild,4.276666119016055
1543,2011-03-09,Spring,0,3,15,0,3,1,2,0.36,0.71,0.2985,15,64,79,Non-Rush Hour,Weekday,Mild,4.382026634673881
1544,2011-03-09,Spring,0,3,16,0,3,1,2,0.34,0.76,0.3284,10,102,112,Rush Hour,Weekday,Mild,4.727387818712341
1545,2011-03-09,Spring,0,3,17,0,3,1,2,0.34,0.76,0.2985,18,176,194,Rush Hour,Weekday,Mild,5.272999558563747
1546,2011-03-09,Spring,0,3,18,0,3,1,2,0.34,0.76,0.2537,12,176,188,Rush Hour,Weekday,Mild,5.241747015059643
1547,2011-03-09,Spring,0,3,19,0,3,1,2,0.34,0.76,0.3284,11,123,134,Rush Hour,Weekday,Mild,4.90527477843843
1548,2011-03-09,Spring,0,3,20,0,3,1,2,0.32,0.87,0.194,4,87,91,Non-Rush Hour,Weekday,Mild,4.5217885770490405
1549,2011-03-09,Spring,0,3,21,0,3,1,2,0.32,0.93,0.3284,10,52,62,Non-Rush Hour,Weekday,Mild,4.143134726391533
1550,2011-03-09,Spring,0,3,22,0,3,1,3,0.32,0.93,0.1642,4,17,21,Non-Rush Hour,Weekday,Mild,3.091042453358316
1551,2011-03-09,Spring,0,3,23,0,3,1,3,0.34,0.93,0.194,1,17,18,Non-Rush Hour,Weekday,Mild,2.9444389791664403
1574,2011-03-11,Spring,0,3,0,0,5,1,2,0.34,1.0,0.0896,0,6,6,Non-Rush Hour,Weekday,Mild,1.9459101490553132
1575,2011-03-11,Spring,0,3,1,0,5,1,3,0.34,1.0,0.1045,0,8,8,Non-Rush Hour,Weekday,Mild,2.1972245773362196
1576,2011-03-11,Spring,0,3,2,0,5,1,3,0.34,1.0,0.1045,2,3,5,Non-Rush Hour,Weekday,Mild,1.791759469228055
1577,2011-03-11,Spring,0,3,3,0,5,1,2,0.32,0.93,0.0896,0,2,2,Non-Rush Hour,Weekday,Mild,1.0986122886681096
1578,2011-03-11,Spring,0,3,5,0,5,1,1,0.3,0.81,0.2239,1,6,7,Non-Rush Hour,Weekday,Cold,2.0794415416798357
1579,2011-03-11,Spring,0,3,6,0,5,1,1,0.26,0.81,0.2836,1,31,32,Non-Rush Hour,Weekday,Cold,3.4965075614664802
1580,2011-03-11,Spring,0,3,7,0,5,1,1,0.26,0.7,0.194,10,104,114,Rush Hour,Weekday,Cold,4.74493212836325
1581,2011-03-11,Spring,0,3,8,0,5,1,1,0.28,0.7,0.2537,15,244,259,Rush Hour,Weekday,Cold,5.560681631015528
1582,2011-03-11,Spring,0,3,9,0,5,1,2,0.3,0.61,0.2836,13,143,156,Rush Hour,Weekday,Cold,5.056245805348308
1583,2011-03-11,Spring,0,3,10,0,5,1,2,0.32,0.57,0.2985,18,60,78,Non-Rush Hour,Weekday,Mild,4.3694478524670215
1584,2011-03-11,Spring,0,3,11,0,5,1,2,0.32,0.57,0.2985,14,67,81,Non-Rush Hour,Weekday,Mild,4.406719247264253
1585,2011-03-11,Spring,0,3,12,0,5,1,2,0.34,0.53,0.2537,15,96,111,Non-Rush Hour,Weekday,Mild,4.718498871295094
1586,2011-03-11,Spring,0,3,13,0,5,1,1,0.36,0.53,0.2537,15,92,107,Non-Rush Hour,Weekday,Mild,4.68213122712422
1587,2011-03-11,Spring,0,3,14,0,5,1,2,0.36,0.5,0.3582,25,64,89,Non-Rush Hour,Weekday,Mild,4.499809670330265
1588,2011-03-11,Spring,0,3,15,0,5,1,2,0.34,0.53,0.2537,21,64,85,Non-Rush Hour,Weekday,Mild,4.454347296253507
1589,2011-03-11,Spring,0,3,16,0,5,1,2,0.34,0.49,0.2985,18,95,113,Rush Hour,Weekday,Mild,4.736198448394496
1590,2011-03-11,Spring,0,3,17,0,5,1,1,0.34,0.49,0.2239,23,200,223,Rush Hour,Weekday,Mild,5.4116460518550396
1591,2011-03-11,Spring,0,3,18,0,5,1,1,0.32,0.49,0.3284,19,134,153,Rush Hour,Weekday,Mild,5.0369526024136295
1592,2011-03-11,Spring,0,3,19,0,5,1,1,0.3,0.56,0.3284,7,111,118,Rush Hour,Weekday,Cold,4.77912349311153
1593,2011-03-11,Spring,0,3,20,0,5,1,1,0.3,0.56,0.1642,6,70,76,Non-Rush Hour,Weekday,Cold,4.343805421853684
1594,2011-03-11,Spring,0,3,21,0,5,1,2,0.3,0.52,0.2537,10,43,53,Non-Rush Hour,Weekday,Cold,3.9889840465642745
1595,2011-03-11,Spring,0,3,22,0,5,1,1,0.3,0.52,0.1642,11,53,64,Non-Rush Hour,Weekday,Cold,4.174387269895637
1596,2011-03-11,Spring,0,3,23,0,5,1,1,0.3,0.52,0.2537,3,34,37,Non-Rush Hour,Weekday,Cold,3.6375861597263857
1597,2011-03-12,Spring,0,3,0,0,6,0,1,0.26,0.6,0.1343,4,30,34,Non-Rush Hour,Weekend,Cold,3.5553480614894135
1598,2011-03-12,Spring,0,3,1,0,6,0,1,0.24,0.65,0.194,3,15,18,Non-Rush Hour,Weekend,Cold,2.9444389791664403
1599,2011-03-12,Spring,0,3,2,0,6,0,1,0.24,0.65,0.194,0,14,14,Non-Rush Hour,Weekend,Cold,2.70805020110221
1600,2011-03-12,Spring,0,3,3,0,6,0,1,0.24,0.65,0.2537,1,6,7,Non-Rush Hour,Weekend,Cold,2.0794415416798357
1601,2011-03-12,Spring,0,3,4,0,6,0,1,0.24,0.65,0.2537,0,1,1,Non-Rush Hour,Weekend,Cold,0.6931471805599453
1602,2011-03-12,Spring,0,3,5,0,6,0,1,0.22,0.69,0.194,0,2,2,Non-Rush Hour,Weekend,Cold,1.0986122886681096
1603,2011-03-12,Spring,0,3,6,0,6,0,1,0.22,0.75,0.2537,2,2,4,Non-Rush Hour,Weekend,Cold,1.6094379124341003
1604,2011-03-12,Spring,0,3,7,0,6,0,1,0.24,0.7,0.194,4,19,23,Rush Hour,Weekend,Cold,3.1780538303479458
1605,2011-03-12,Spring,0,3,8,0,6,0,1,0.26,0.65,0.1642,9,44,53,Rush Hour,Weekend,Cold,3.9889840465642745
1606,2011-03-12,Spring,0,3,9,0,6,0,1,0.28,0.65,0.1045,25,76,101,Rush Hour,Weekend,Cold,4.624972813284271
1607,2011-03-12,Spring,0,3,10,0,6,0,1,0.32,0.66,0.2239,21,78,99,Non-Rush Hour,Weekend,Mild,4.605170185988092
1608,2011-03-12,Spring,0,3,11,0,6,0,1,0.34,0.49,0.3284,36,83,119,Non-Rush Hour,Weekend,Mild,4.787491742782046
1609,2011-03-12,Spring,0,3,12,0,6,0,1,0.34,0.53,0.2836,51,107,158,Non-Rush Hour,Weekend,Mild,5.0689042022202315
1610,2011-03-12,Spring,0,3,13,0,6,0,1,0.36,0.51,0.3582,62,95,157,Non-Rush Hour,Weekend,Mild,5.062595033026967
1611,2011-03-12,Spring,0,3,14,0,6,0,1,0.4,0.5,0.4478,70,96,166,Non-Rush Hour,Weekend,Mild,5.117993812416755
1612,2011-03-12,Spring,0,3,15,0,6,0,1,0.42,0.44,0.4925,81,101,182,Non-Rush Hour,Weekend,Mild,5.209486152841421
1613,2011-03-12,Spring,0,3,16,0,6,0,1,0.46,0.41,0.4478,100,144,244,Rush Hour,Weekend,Mild,5.501258210544727
1614,2011-03-12,Spring,0,3,17,0,6,0,1,0.46,0.44,0.3284,99,114,213,Rush Hour,Weekend,Mild,5.365976015021851
1615,2011-03-12,Spring,0,3,18,0,6,0,1,0.42,0.54,0.1642,54,91,145,Rush Hour,Weekend,Mild,4.983606621708336
1616,2011-03-12,Spring,0,3,19,0,6,0,1,0.42,0.54,0.0896,26,86,112,Rush Hour,Weekend,Mild,4.727387818712341
1617,2011-03-12,Spring,0,3,20,0,6,0,1,0.4,0.58,0.1045,22,64,86,Non-Rush Hour,Weekend,Mild,4.465908118654584
1618,2011-03-12,Spring,0,3,21,0,6,0,1,0.38,0.62,0.194,36,46,82,Non-Rush Hour,Weekend,Mild,4.418840607796598
1619,2011-03-12,Spring,0,3,22,0,6,0,1,0.36,0.71,0.194,7,56,63,Non-Rush Hour,Weekend,Mild,4.1588830833596715
1620,2011-03-12,Spring,0,3,23,0,6,0,1,0.38,0.66,0.0896,11,38,49,Non-Rush Hour,Weekend,Mild,3.912023005428146
1621,2011-03-13,Spring,0,3,0,0,0,0,1,0.38,0.62,0.1045,3,35,38,Non-Rush Hour,Weekend,Mild,3.6635616461296463
1622,2011-03-13,Spring,0,3,1,0,0,0,1,0.36,0.66,0.1343,10,23,33,Non-Rush Hour,Weekend,Mild,3.5263605246161616
1623,2011-03-13,Spring,0,3,3,0,0,0,1,0.34,0.76,0.1343,6,17,23,Non-Rush Hour,Weekend,Mild,3.1780538303479458
1624,2011-03-13,Spring,0,3,4,0,0,0,1,0.34,0.66,0.1642,4,9,13,Non-Rush Hour,Weekend,Mild,2.639057329615259
1625,2011-03-13,Spring,0,3,5,0,0,0,1,0.36,0.62,0.1343,0,3,3,Non-Rush Hour,Weekend,Mild,1.3862943611198906
1626,2011-03-13,Spring,0,3,6,0,0,0,1,0.34,0.66,0.194,0,2,2,Non-Rush Hour,Weekend,Mild,1.0986122886681096
1627,2011-03-13,Spring,0,3,7,0,0,0,1,0.36,0.62,0.194,2,8,10,Rush Hour,Weekend,Mild,2.3978952727983707
1628,2011-03-13,Spring,0,3,8,0,0,0,1,0.4,0.5,0.2985,11,23,34,Rush Hour,Weekend,Mild,3.5553480614894135
1629,2011-03-13,Spring,0,3,9,0,0,0,1,0.4,0.5,0.4179,8,36,44,Rush Hour,Weekend,Mild,3.8066624897703196
1630,2011-03-13,Spring,0,3,10,0,0,0,1,0.42,0.47,0.2537,36,86,122,Non-Rush Hour,Weekend,Mild,4.812184355372417
1631,2011-03-13,Spring,0,3,11,0,0,0,1,0.44,0.41,0.4179,88,93,181,Non-Rush Hour,Weekend,Mild,5.204006687076795
1632,2011-03-13,Spring,0,3,12,0,0,0,1,0.46,0.38,0.3881,74,120,194,Non-Rush Hour,Weekend,Mild,5.272999558563747
1633,2011-03-13,Spring,0,3,13,0,0,0,1,0.46,0.38,0.3881,97,124,221,Non-Rush Hour,Weekend,Mild,5.402677381872279
1634,2011-03-13,Spring,0,3,14,0,0,0,1,0.46,0.41,0.2985,144,106,250,Non-Rush Hour,Weekend,Mild,5.5254529391317835
1635,2011-03-13,Spring,0,3,15,0,0,0,1,0.48,0.39,0.3284,149,155,304,Non-Rush Hour,Weekend,Mild,5.720311776607412
1636,2011-03-13,Spring,0,3,16,0,0,0,1,0.46,0.41,0.3881,124,132,256,Rush Hour,Weekend,Mild,5.54907608489522
1637,2011-03-13,Spring,0,3,17,0,0,0,1,0.44,0.41,0.3582,98,143,241,Rush Hour,Weekend,Mild,5.488937726156687
1638,2011-03-13,Spring,0,3,18,0,0,0,1,0.4,0.43,0.3582,55,92,147,Rush Hour,Weekend,Mild,4.997212273764115
1639,2011-03-13,Spring,0,3,19,0,0,0,1,0.36,0.5,0.3582,28,73,101,Rush Hour,Weekend,Mild,4.624972813284271
1640,2011-03-13,Spring,0,3,20,0,0,0,1,0.32,0.57,0.2985,23,54,77,Non-Rush Hour,Weekend,Mild,4.356708826689592
1641,2011-03-13,Spring,0,3,21,0,0,0,1,0.3,0.56,0.2537,9,49,58,Non-Rush Hour,Weekend,Cold,4.07753744390572
1642,2011-03-13,Spring,0,3,22,0,0,0,1,0.3,0.56,0.3284,8,29,37,Non-Rush Hour,Weekend,Cold,3.6375861597263857
1643,2011-03-13,Spring,0,3,23,0,0,0,1,0.26,0.65,0.2239,5,23,28,Non-Rush Hour,Weekend,Cold,3.367295829986474
1644,2011-03-14,Spring,0,3,0,0,1,1,1,0.26,0.65,0.1045,4,7,11,Non-Rush Hour,Weekday,Cold,2.4849066497880004
1645,2011-03-14,Spring,0,3,1,0,1,1,1,0.26,0.65,0.0896,0,1,1,Non-Rush Hour,Weekday,Cold,0.6931471805599453
1646,2011-03-14,Spring,0,3,2,0,1,1,1,0.26,0.65,0.0896,0,1,1,Non-Rush Hour,Weekday,Cold,0.6931471805599453
1647,2011-03-14,Spring,0,3,3,0,1,1,1,0.26,0.65,0.1343,0,3,3,Non-Rush Hour,Weekday,Cold,1.3862943611198906
1648,2011-03-14,Spring,0,3,5,0,1,1,1,0.24,0.7,0.1343,0,8,8,Non-Rush Hour,Weekday,Cold,2.1972245773362196
1649,2011-03-14,Spring,0,3,6,0,1,1,1,0.26,0.65,0.1343,1,27,28,Non-Rush Hour,Weekday,Cold,3.367295829986474
1650,2011-03-14,Spring,0,3,7,0,1,1,2,0.28,0.61,0.194,4,84,88,Rush Hour,Weekday,Cold,4.48863636973214
1651,2011-03-14,Spring,0,3,8,0,1,1,2,0.3,0.56,0.1343,24,217,241,Rush Hour,Weekday,Cold,5.488937726156687
1652,2011-03-14,Spring,0,3,9,0,1,1,1,0.32,0.53,0.3284,13,127,140,Rush Hour,Weekday,Mild,4.948759890378168
1653,2011-03-14,Spring,0,3,10,0,1,1,1,0.34,0.42,0.2537,27,57,84,Non-Rush Hour,Weekday,Mild,4.442651256490317
1654,2011-03-14,Spring,0,3,11,0,1,1,1,0.36,0.4,0.2537,26,45,71,Non-Rush Hour,Weekday,Mild,4.276666119016055
1655,2011-03-14,Spring,0,3,12,0,1,1,1,0.38,0.37,0.194,40,54,94,Non-Rush Hour,Weekday,Mild,4.553876891600541
1656,2011-03-14,Spring,0,3,13,0,1,1,1,0.38,0.36,0.3284,24,51,75,Non-Rush Hour,Weekday,Mild,4.330733340286331
1657,2011-03-14,Spring,0,3,14,0,1,1,2,0.38,0.34,0.194,27,52,79,Non-Rush Hour,Weekday,Mild,4.382026634673881
1658,2011-03-14,Spring,0,3,15,0,1,1,1,0.38,0.37,0.1642,24,77,101,Non-Rush Hour,Weekday,Mild,4.624972813284271
1659,2011-03-14,Spring,0,3,16,0,1,1,1,0.4,0.35,0.1045,27,80,107,Rush Hour,Weekday,Mild,4.68213122712422
1660,2011-03-14,Spring,0,3,17,0,1,1,1,0.38,0.4,0.194,42,229,271,Rush Hour,Weekday,Mild,5.605802066295998
1661,2011-03-14,Spring,0,3,18,0,1,1,1,0.36,0.4,0.1045,25,210,235,Rush Hour,Weekday,Mild,5.4638318050256105
1662,2011-03-14,Spring,0,3,19,0,1,1,1,0.36,0.43,0.1343,17,133,150,Rush Hour,Weekday,Mild,5.017279836814924
1663,2011-03-14,Spring,0,3,20,0,1,1,1,0.34,0.46,0.2239,23,106,129,Non-Rush Hour,Weekday,Mild,4.867534450455582
1664,2011-03-14,Spring,0,3,21,0,1,1,1,0.34,0.46,0.1343,5,58,63,Non-Rush Hour,Weekday,Mild,4.1588830833596715
1665,2011-03-14,Spring,0,3,22,0,1,1,1,0.32,0.49,0.1045,4,43,47,Non-Rush Hour,Weekday,Mild,3.8712010109078907
1666,2011-03-14,Spring,0,3,23,0,1,1,1,0.32,0.53,0.194,2,17,19,Non-Rush Hour,Weekday,Mild,2.995732273553991
1667,2011-03-15,Spring,0,3,0,0,2,1,1,0.32,0.53,0.194,7,7,14,Non-Rush Hour,Weekday,Mild,2.70805020110221
1668,2011-03-15,Spring,0,3,1,0,2,1,1,0.3,0.62,0.0896,4,6,10,Non-Rush Hour,Weekday,Cold,2.3978952727983707
1669,2011-03-15,Spring,0,3,2,0,2,1,1,0.3,0.62,0.0896,1,2,3,Non-Rush Hour,Weekday,Cold,1.3862943611198906
1670,2011-03-15,Spring,0,3,4,0,2,1,1,0.24,0.75,0.0896,1,1,2,Non-Rush Hour,Weekday,Cold,1.0986122886681096
1671,2011-03-15,Spring,0,3,5,0,2,1,1,0.24,0.75,0.194,0,11,11,Non-Rush Hour,Weekday,Cold,2.4849066497880004
1672,2011-03-15,Spring,0,3,6,0,2,1,1,0.22,0.8,0.194,3,32,35,Non-Rush Hour,Weekday,Cold,3.58351893845611
1673,2011-03-15,Spring,0,3,7,0,2,1,1,0.24,0.75,0.1642,10,109,119,Rush Hour,Weekday,Cold,4.787491742782046
1674,2011-03-15,Spring,0,3,8,0,2,1,1,0.26,0.7,0.0896,23,259,282,Rush Hour,Weekday,Cold,5.645446897643238
1675,2011-03-15,Spring,0,3,9,0,2,1,2,0.3,0.7,0.194,10,147,157,Rush Hour,Weekday,Cold,5.062595033026967
1676,2011-03-15,Spring,0,3,10,0,2,1,2,0.32,0.66,0.194,22,56,78,Non-Rush Hour,Weekday,Mild,4.3694478524670215
1677,2011-03-15,Spring,0,3,11,0,2,1,2,0.34,0.57,0.2239,27,51,78,Non-Rush Hour,Weekday,Mild,4.3694478524670215
1678,2011-03-15,Spring,0,3,12,0,2,1,2,0.36,0.5,0.2239,32,70,102,Non-Rush Hour,Weekday,Mild,4.634728988229636
1679,2011-03-15,Spring,0,3,13,0,2,1,2,0.36,0.57,0.2836,23,74,97,Non-Rush Hour,Weekday,Mild,4.584967478670572
1680,2011-03-15,Spring,0,3,14,0,2,1,2,0.38,0.46,0.2985,14,74,88,Non-Rush Hour,Weekday,Mild,4.48863636973214
1681,2011-03-15,Spring,0,3,15,0,2,1,2,0.38,0.43,0.2836,24,66,90,Non-Rush Hour,Weekday,Mild,4.51085950651685
1682,2011-03-15,Spring,0,3,16,0,2,1,2,0.38,0.46,0.3284,21,93,114,Rush Hour,Weekday,Mild,4.74493212836325
1683,2011-03-15,Spring,0,3,17,0,2,1,2,0.36,0.62,0.194,22,195,217,Rush Hour,Weekday,Mild,5.384495062789089
1684,2011-03-15,Spring,0,3,18,0,2,1,2,0.36,0.62,0.2985,18,207,225,Rush Hour,Weekday,Mild,5.420534999272286
